Fecha,Muestra,Condición,Tratamiento,Repetición,%MS,KgMS/ha,REG. DE LAB.,% N,% FDA ,% FDN ,KgN/ha,INN,Origen del dato
2025-09-16,52,Riego,M0,R4,27.8,4064,261367,1.283714181587174,25.16914785142025,44.84870950833421,52.17014433970275,0.41888256611443186,Medido
2025-09-16,53,Riego,M5,R4,21,5637,261368,1.98474136951034,32.50007273287702,62.25280423997313,111.87987099929786,0.7191145166785599,Medido
2025-09-16,54,Riego,M4,R4,22.3,7506,261369,1.666812444622766,29.57724690458849,50.81297934794003,125.1109420933848,0.661875394249523,Medido
2025-09-16,55,Riego,M3,R4,25.1,7528,261370,1.512814430680242,28.75248361252731,49.17444176538421,113.88467034160861,0.6012871137520663,Medido
2025-09-16,56,Riego,M2,R4,17.6,9258,261371,2.800841514953943,32.53030419979438,59.93103225095806,259.30190745443605,1.1894133100711415,Medido
2025-10-20,57,Secano,M0,R1,34,5948,261372,0.967179684705017,33.14717589220685,48.70598175909425,57.52784764625441,0.3565041875553296,Medido
2025-10-20,58,Secano,M1,R1,31.3,15329,261373,1.190613145092532,37.48590736825608,66.28379998135482,182.5090890112342,0.5941469328136009,Medido
2025-10-20,59,Secano,M2,R1,27.2,12704,261374,2.035930574920173,35.79756190823015,51.7228105671454,258.64462023785876,0.9567152185109689,Medido
2025-10-20,60,Secano,M3,R1,27.6,11328,261375,1.410708447431332,38.54336489439184,54.11714959639374,159.8050529250213,0.6390356199446807,Medido
2025-10-20,61,Secano,M4,R1,29.6,9835,261376,1.60927931524483,37.82547159504734,53.8041262186812,158.27262065432902,0.6967516218914348,Medido
2025-10-20,62,Secano,M5,R1,40.7,10132,261377,1.618153314275206,35.5021048798252,51.04464199601635,163.9512938023639,0.7072954880640479,Medido
2025-10-20,63,Secano,M3,R2,30.1,15365,261378,1.756398963505358,38.36633102694829,54.66568822727749,269.8707007425983,0.877146945646436,Medido
2025-10-20,64,Secano,M2,R2,30.1,16562,261379,1.316104186100941,37.06763362728995,66.07737759773407,217.97317530203784,0.6732325769136255,Medido
2025-10-20,65,Secano,M4,R2,32.5,13374,261380,1.752587445040708,38.62528040786599,54.71258622497117,234.3910448997443,0.837224793252462,Medido
2025-10-20,66,Secano,M0,R2,31.8,7668,261381,1.099149552802715,34.55204115076475,43.47495649439145,84.28278770891218,0.43945440642365247,Medido
2025-10-20,67,Secano,M1,R2,30.2,13220,261382,1.364474634301285,39.06437727603787,48.78252332529616,180.38354665462987,0.6494089875436656,Medido
2025-10-20,68,Secano,M5,R2,28.9,9307,261383,1.618153314275206,37.73142024763292,46.9768749344795,150.60152895959342,0.688331331371877,Medido
2025-10-20,69,Secano,M3,R3,28.4,11039,261384,1.64503209455506,38.08165331391115,54.04745675647342,181.59509291793307,0.7390446079527201,Medido
2025-10-20,70,Secano,M4,R3,28.1,13530,261385,1.75068425364027,36.38120174799709,52.29579201174128,236.86757951752855,0.8394249685438054,Medido
2025-10-20,71,Secano,M0,R3,31.3,4942,261386,1.087544198137653,34.16764981915462,62.55237946893578,53.74643427196281,0.3777935644368206,Medido
2025-10-20,72,Secano,M1,R3,29.7,10325,261387,1.489537034622265,38.66628732702112,54.71258622497117,153.79469882474885,0.6550204929917988,Medido
2025-10-20,73,Secano,M5,R3,29.8,8352,261388,1.905238744838424,34.04014365125765,62.07360622324101,159.12553996890517,0.7828546269517185,Medido
2025-10-20,74,Secano,M2,R3,32.3,9892,261389,1.509468545731147,35.91369992716679,50.96731837718838,149.31662854372507,0.6547473430152142,Medido
2025-10-20,75,Secano,M1,R4,26.1,11541,261390,1.632440730895899,39.20235979606701,55.62191110179265,188.3999847526957,0.7438991903625168,Medido
2025-10-20,76,Secano,M0,R4,32.9,7862,261391,1.032614888744003,32.77333576110706,47.88550581821993,81.18418255305352,0.4161670748058829,Medido
2025-10-20,77,Secano,M5,R4,27,11374,261392,1.957785031011251,38.28483066278223,54.10552888143411,222.67846942721968,0.8880061997836372,Medido
2025-10-20,78,Secano,M4,R4,26.7,10903,261393,1.792949910560543,37.90622906045157,53.4926313030716,195.48532874841604,0.8023089619548147,Medido
2025-10-20,79,Secano,M3,R4,31.1,15689,261394,1.337473882006787,37.83892206846323,53.25141419436,209.8362773480448,0.6724106086809646,Medido
2025-10-20,80,Secano,M2,R4,29.6,12304,261395,1.519526743233529,37.62415149308084,53.58476674703847,186.96257048745343,0.7067762278524621,Medido
2025-10-20,81,Riego,M0,R1,30.7,5476,261396,0.9716180382834312,33.77000531757088,62.19562340949675,53.20580377640069,0.34878888145460585,Medido
2025-10-20,82,Riego,M1,R1,24.6,13473,261397,1.58588939097581,37.70686203585146,66.1421167240756,213.6668776461709,0.7593818897911638,Medido
2025-10-20,83,Riego,M2,R1,24.7,11052,261398,1.51784609726332,37.96014020393299,53.75788237760771,167.75235066954212,0.6821620911821856,Medido
2025-10-20,84,Riego,M3,R1,26.6,10771,261399,1.536427356771486,35.51491077931536,44.61994863193206,165.48859059785676,0.6848456826765436,Medido
2025-10-20,85,Riego,M4,R1,23.6,10406,261400,1.64503209455506,39.67422432629279,48.42067407485062,171.18203975939954,0.7252102955200804,Medido
